Hash40 Hex,Label,Source,Function Address,Function Name,Function Symbol,Function Demangled,Load Address
0xccebc82c8,ice_offset_z,scan,0068e9c0,app::FighterSpecializer_Falco::final_start_exit,_ZN3app24FighterSpecializer_Falco16final_start_exitERNS_7FighterE,undefined app::FighterSpecializer_Falco::final_start_exit(app::Fighter &),0068ea14
0xccebc82c8,ice_offset_z,scan,020be620,FUN_020be620,,,020be754
0xa6cbe02d5,ice_radius,scan,020be620,FUN_020be620,,,020be6e8
0x878e1a3d5,ice_shot,scan,030b7cc8,FUN_030b7cc8,,,030b9bdc
0x96b6a7543,icon_size,scan,019ed044,UIDispatch_PlayerName,,,019ed55c
0xba11891d7,icon_size_0,scan,0239b6d0,FUN_0239b6d0,,,0239b78c
0xbd61fa141,icon_size_1,scan,0239b6d0,FUN_0239b6d0,,,0239b874
0xb4f16f0fb,icon_size_2,scan,0239b6d0,FUN_0239b6d0,,,0239b95c
0xb3811c06d,icon_size_3,scan,0239b6d0,FUN_0239b6d0,,,0239ba44
0xba67555ce,icon_size_4,scan,0239b6d0,FUN_0239b6d0,,,0239bb2c
0x2bf396750,id,scan,003c4a64,switchD_003830ac::caseD_3c4a64,,,003c6f48
0x2bf396750,id,scan,005a7380,FUN_005a7380,,,005a8ed0
0x2bf396750,id,scan,005e0130,FUN_005e0130,,,005e10c4
0x2bf396750,id,scan,00768cac,FUN_00768cac,,,007695f4
0x2bf396750,id,scan,0076a30c,FUN_0076a30c,,,0076a464
0x2bf396750,id,scan,0076c968,FUN_0076c968,,,00768228
0x2bf396750,id,scan,0149ab50,FUN_0149ab50,,,0149ad8c
0x2bf396750,id,scan,0149c570,FUN_0149c570,,,0149d97c
0x145f6afe06,id_clear_getter_0002,scan,03268360,FUN_03268360,,,032686d8
0x1458073a1f,id_clear_getter_0006,scan,03268360,FUN_03268360,,,032689c0
0x14361b3bc8,id_clear_getter_0017,scan,03268360,FUN_03268360,,,0326879c
0x148352fda8,id_clear_getter_0020,scan,03268360,FUN_03268360,,,03268860
0x14f455cd3e,id_clear_getter_0021,scan,03268360,FUN_03268360,,,032688b8
0x14f3380927,id_clear_getter_0025,scan,03268360,FUN_03268360,,,032688a4
0x149d2408f0,id_clear_getter_0034,scan,03268360,FUN_03268360,,,0326866c
0x14732a69dc,id_clear_getter_0036,scan,03268360,FUN_03268360,,,03268528
0x14949244db,id_clear_getter_0038,scan,03268360,FUN_03268360,,,03268954
0x14e395744d,id_clear_getter_0039,scan,03268360,FUN_03268360,,,032685a8
0x14d5085a2e,id_clear_getter_0040,scan,03268360,FUN_03268360,,,03268758
0x14d2659e37,id_clear_getter_0044,scan,03268360,FUN_03268360,,,03268744
0x14acd4e28a,id_clear_getter_0049,scan,03268360,FUN_03268360,,,03268494
0x14cc136b6f,id_clear_getter_0050,scan,03268360,FUN_03268360,,,03268a18
0x14bb145bf9,id_clear_getter_0051,scan,03268360,FUN_03268360,,,032687f4
0x14221d0a43,id_clear_getter_0052,scan,03268360,FUN_03268360,,,03268400
0x14551a3ad5,id_clear_getter_0053,scan,03268360,FUN_03268360,,,032689ac
0x14cb7eaf76,id_clear_getter_0054,scan,03268360,FUN_03268360,,,03268a04
0x14bc799fe0,id_clear_getter_0055,scan,018ee1c0,FUN_018ee1c0,,,018ee4ec
0x14bc799fe0,id_clear_getter_0055,scan,03268360,FUN_03268360,,,03268808
0x142570ce5a,id_clear_getter_0056,scan,0248ea00,FUN_0248ea00,,,0248f638
0x142570ce5a,id_clear_getter_0056,scan,03268360,FUN_03268360,,,03268414
0x1409305980,id_clear_getter_0062,scan,03268360,FUN_03268360,,,032688fc
0x149754cc23,id_clear_getter_0065,scan,03268360,FUN_03268360,,,03268968
0x149ee28008,id_clear_getter_0069,scan,03268360,FUN_03268360,,,03268680
0x14102b68c1,id_clear_getter_0072,scan,03268360,FUN_03268360,,,03268600
0x1460419c4e,id_clear_getter_0077,scan,03268360,FUN_03268360,,,032686ec
0x14e0b44498,id_clear_getter_0083,scan,03268360,FUN_03268360,,,03268594
0x1409d7e1ad,id_clear_getter_0085,scan,03268360,FUN_03268360,,,03268910
0x1410ccd0ec,id_clear_getter_0095,scan,03268360,FUN_03268360,,,03268614
0x146e7dac51,id_clear_getter_0098,scan,03268360,FUN_03268360,,,03268514
0x14aed00045,id_clear_getter_0114,scan,03268360,FUN_03268360,,,032684a8
0x1437d951ff,id_clear_getter_0117,scan,03268360,FUN_03268360,,,032687b0
0x148290979f,id_clear_getter_0120,scan,03268360,FUN_03268360,,,0326884c
0x7595ef642,id_have,scan,00768cac,FUN_00768cac,,,00769628
0x1dbf4af8a8,id_popup_convention_aggregate,scan,01c45c30,FUN_01c45c30,,,01c45d74
0x1b4bccae33,id_popup_convention_expired,scan,01c45c30,FUN_01c45c30,,,01c45c9c
0x2026eb4c08,id_popup_convention_info_confirm,scan,01c45c30,FUN_01c45c30,,,01c45ce4
0x20768b0ef6,id_popup_convention_join_confirm,scan,01c45c30,FUN_01c45c30,,,01c45d2c
0x1de4857f2b,id_popup_convention_join_wait,scan,01c45c30,FUN_01c45c30,,,01c45c50
0x1ade3be408,id_popup_online_connecting,scan,01ccc288,FUN_01ccc288,,,01ccc6ac
0x1d5a5c4337,id_popup_online_service_error,scan,01ccc288,FUN_01ccc288,,,01ccc544
0x24efc04cdf,id_popup_playing_together_report_max,scan,01ce1620,FUN_01ce1620,,,01ce1658
0x1c57b40583,id_popup_share_upload_cancel,scan,01ccc288,FUN_01ccc288,,,01ccc664
0x2128b57e6f,id_popup_share_upload_dlc_no_auth,scan,01ccc288,FUN_01ccc288,,,01ccc304
0x20c654e5ed,id_popup_share_upload_done_movie,scan,01ccc288,FUN_01ccc288,,,01ccc3dc
0x20025222a2,id_popup_share_upload_done_other,scan,01ccc288,FUN_01ccc288,,,01ccc424
0x25cb50ad01,id_popup_share_upload_duplicate_error,scan,01ccc288,FUN_01ccc288,,,01ccc34c
0x1b246c4b30,id_popup_share_upload_error,scan,01ccc288,FUN_01ccc288,,,01ccc46c
0x2ae363dea0,id_popup_share_upload_movie_time_max_error,scan,01ccc288,FUN_01ccc288,,,01ccc61c
0x29348dcf32,id_popup_share_upload_movie_version_error,scan,01ccc288,FUN_01ccc288,,,01ccc58c
0x29929e2e9c,id_popup_share_upload_parental_ctrl_error,scan,01ccc288,FUN_01ccc288,,,01ccc2b8
0x24d9c2d187,id_popup_share_upload_post_max_error,scan,01ccc288,FUN_01ccc288,,,01ccc394
0x2a0f1076ca,id_popup_share_upload_replay_version_error,scan,01ccc288,FUN_01ccc288,,,01ccc4b4
0x1f1d4e90cc,id_popup_share_upload_ugc_error,scan,01ccc288,FUN_01ccc288,,,01ccc5d4
0x21236d14ac,id_popup_share_upload_ugc_error_2,scan,01ccc288,FUN_01ccc288,,,01ccc4fc
0x1526af08d1,ifrit_skip_settings_a,scan,02905be0,FUN_02905be0,,,02911500
0x15bfa6596b,ifrit_skip_settings_b,scan,02905be0,FUN_02905be0,,,02911760
0x15c8a169fd,ifrit_skip_settings_c,scan,02905be0,FUN_02905be0,,,029119c0
0x1556c5fc5e,ifrit_skip_settings_d,scan,02905be0,FUN_02905be0,,,02911c20
0x14d5d2644c,ifrit_sound_settings,scan,02905be0,FUN_02905be0,,,0290683c
0x88c427517,ikcliffl,scan,036d7b04,switchD_03705ee0::caseD_0,,,036c76dc
0x8764d4874,ikcliffr,scan,036d7b04,switchD_03705ee0::caseD_0,,,036c76f4
0xb24f83cc3,image_style,scan,032edac0,FUN_032edac0,,,032eebb4
0x9264ef0c9,impellent,scan,033dd580,FUN_033dd580,,,033dd684
0xde61f0d71,impellent_mul,scan,033dd580,FUN_033dd580,,,033dd6a4
0x1679d0f6db,impossible_craft_frame,scan,00eddee4,FUN_00eddee4,,,00edec84
0x25fec8e4e,in,scan,029797dc,switchD_029831fc::caseD_0,,,0297a60c
0x25fec8e4e,in,scan,029797dc,switchD_029831fc::caseD_0,,,0297a8fc
0x580736701,index,scan,027b4e6c,FUN_027b4e6c,,,027b9f28
0x580736701,index,scan,027b4e6c,FUN_027b4e6c,,,027ba824
0x580736701,index,scan,027b4e6c,FUN_027b4e6c,,,027bb004
0x580736701,index,scan,0330e7cc,switchD_033109b4::caseD_1,,,0330c4f4
0x580736701,index,scan,0330e7cc,switchD_033109b4::caseD_1,,,0330c960
0x580736701,index,scan,0330e7cc,switchD_033109b4::caseD_1,,,0330cab8
0x6f45bac46,index1,xref,03029ee8,FUN_03029ee8,,,0302c4c8
0x66d52fdfc,index2,xref,03029ee8,FUN_03029ee8,,,0302c4d0
0x61a55cd6a,index3,xref,03029ee8,FUN_03029ee8,,,0302c4d8
0x7e7e91697,index_1,scan,0078d9ec,switchD_0076e044::caseD_4,,,0078dcf0
0x709e777bb,index_3,scan,0078d9ec,switchD_0076e044::caseD_4,,,0078dd00
0x79783e218,index_4,scan,0078d9ec,switchD_0076e044::caseD_4,,,0078dcf8
0x978328e6a,index_4_2,scan,0078d9ec,switchD_0076e044::caseD_4,,,0078dce8
0xa30ee0553,index_dash,scan,0078d9ec,switchD_0076e044::caseD_4,,,0078dce0
0xfa43563d3,indicator_empty,scan,0105c8f0,FUN_0105c8f0,,,0105ca70
0x4528060ed,infl,scan,03705e90,FUN_03705e90,,,03672d54
0x4528060ed,infl,scan,03705e90,FUN_03705e90,,,03672d84
0xebfbe7213,inflation_data,scan,014bc0e0,FUN_014bc0e0,,,014bc520
0x5011f9247,info0,scan,0325c980,FUN_0325c980,,,0325c9d8
0x5011f9247,info0,scan,0325cc40,FUN_0325cc40,,,0325cc98
0x5dc12ee8e,info_,scan,0240c870,FUN_0240c870,,,0240c95c
0x5dc12ee8e,info_,scan,0240ce00,FUN_0240ce00,,,0240ceec
0xabfa1f938,info_frame,xref,02fe09ec,FUN_02fe09ec,,,02fe20fc
0x75d8bc1f8,info_id,scan,03254a60,FUN_03254a60,,,03254b44
0xd1f218b8b,inherit_point,scan,031b7580,FUN_031b7580,,,0324835c
0x8e2ca2254,init_num,scan,0297af80,FUN_0297af80,,,029ab7dc
0x10203d735f,init_speed_x_mul,scan,0103620c,FUN_0103620c,,,01036250
0x10203d735f,init_speed_x_mul,scan,0103620c,FUN_0103620c,,,01036948
0x10203d735f,init_speed_x_mul,scan,0103620c,FUN_0103620c,,,01036978
0x121afa408e,initial_position_x,scan,014bc0e0,FUN_014bc0e0,,,014bc9cc
0x121afa408e,initial_position_x,scan,014bc0e0,FUN_014bc0e0,,,014bca3c
0x126dfd7018,initial_position_y,scan,014bc0e0,FUN_014bc0e0,,,014bc9c0
0x12435f5b8a,initial_zoom_scale,scan,02357920,FUN_02357920,,,02357f08
0x120cbc72f2,initialize_cp_rank,scan,017b15a0,FUN_017b15a0,,,017b16ac
0xfc3178528,ink_arrow_color,scan,0076c968,FUN_0076c968,,,0076766c
0x1093a16213,ink_effect_color,scan,0046d930,FUN_0046d930,,,0046d9d0
0x1093a16213,ink_effect_color,scan,0076c968,FUN_0076c968,,,007672c0
0x1540863542,ink_interpolate_frame,scan,0046c580,FUN_0046c580,,,0046c744
0x1540863542,ink_interpolate_frame,scan,0046c580,FUN_0046c580,,,0046c78c
0x1540863542,ink_interpolate_frame,scan,0046d650,FUN_0046d650,,,0046d764
0x121f8735c5,inout_effect_frame,scan,006575f0,FUN_006575f0,,,00657994
0x121f8735c5,inout_effect_frame,scan,006575f0,FUN_006575f0,,,00657c20
0x121f8735c5,inout_effect_frame,scan,006575f0,FUN_006575f0,,,006581f8
0x1246392c8c,inout_effect_scale,scan,006575f0,FUN_006575f0,,,006579b4
0x1246392c8c,inout_effect_scale,scan,006575f0,FUN_006575f0,,,00657c40
0x1246392c8c,inout_effect_scale,scan,006575f0,FUN_006575f0,,,00658218
0x14d69063a4,input_invalid_frames,scan,009a1b00,FUN_009a1b00,,,009a1b9c
0x1a7012f488,input_invalid_frames_first,scan,009a1b00,FUN_009a1b00,,,009a1bd8
0x10207e4f7d,input_wait_frame,scan,032edac0,FUN_032edac0,,,032efbb4
0x819c6efcb,interval,scan,005a7380,FUN_005a7380,,,005a85e8
0x819c6efcb,interval,scan,005e0130,FUN_005e0130,,,005e08d8
0x819c6efcb,interval,scan,005e0130,FUN_005e0130,,,005e08e8
0x7fb997a80,invalid,scan,00327580,FUN_00327580,,,0032759c
0x7fb997a80,invalid,scan,0032f564,switchD_00337f80::caseD_8,,,0032f6b0
0x7fb997a80,invalid,scan,0032f564,switchD_00337f80::caseD_8,,,0032fee0
0x7fb997a80,invalid,scan,00330180,switchD_0033bb6c::caseD_330180,,,00330204
0x7fb997a80,invalid,scan,0033e6c0,FUN_0033e6c0,,,0033e6e8
0x7fb997a80,invalid,scan,0034b410,FUN_0034b410,,,0034b49c
0x7fb997a80,invalid,scan,003a7420,FUN_003a7420,,,003a7458
0x7fb997a80,invalid,scan,003ee390,FUN_003ee390,,,003ee3f8
0x7fb997a80,invalid,scan,003ee390,FUN_003ee390,,,003ee47c
0x7fb997a80,invalid,scan,003fd710,FUN_003fd710,,,003fd834
0x7fb997a80,invalid,scan,00447c00,FUN_00447c00,,,00447c98
0x7fb997a80,invalid,scan,00448354,switchD_00466c90::caseD_0,,,00449af8
0x7fb997a80,invalid,scan,00448354,switchD_00466c90::caseD_0,,,00449b50
0x7fb997a80,invalid,scan,0044d580,FUN_0044d580,,,0044db18
0x7fb997a80,invalid,scan,00451e50,FUN_00451e50,,,00451f54
0x7fb997a80,invalid,scan,00459c10,FUN_00459c10,,,00459f74
0x7fb997a80,invalid,scan,0045a050,FUN_0045a050,,,0045a144
0x7fb997a80,invalid,scan,00462c1c,switchD_00473b70::caseD_0,,,00463128
0x7fb997a80,invalid,scan,004965f0,FUN_004965f0,,,00496620
0x7fb997a80,invalid,scan,00497120,FUN_00497120,,,00497140
0x7fb997a80,invalid,scan,00497450,FUN_00497450,,,00498a04
0x7fb997a80,invalid,scan,00499de0,FUN_00499de0,,,00499e44
0x7fb997a80,invalid,scan,00499de0,FUN_00499de0,,,0049a06c
0x7fb997a80,invalid,scan,0049a5a0,FUN_0049a5a0,,,0049a738
0x7fb997a80,invalid,scan,004a1b10,FUN_004a1b10,,,004a1b7c
0x7fb997a80,invalid,scan,004a2730,FUN_004a2730,,,004a283c
0x7fb997a80,invalid,scan,004a2abc,FUN_004a2abc,,,004a2b54
0x7fb997a80,invalid,scan,004c3040,FUN_004c3040,,,004c3088
0x7fb997a80,invalid,scan,004ce7e0,FUN_004ce7e0,,,004ce908
0x7fb997a80,invalid,scan,004d0940,FUN_004d0940,,,004d09c8
0x7fb997a80,invalid,scan,004d8810,FUN_004d8810,,,004d8830
0x7fb997a80,invalid,scan,004da640,FUN_004da640,,,004da658
0x7fb997a80,invalid,scan,004dab60,FUN_004dab60,,,004dab78
0x7fb997a80,invalid,scan,00573880,FUN_00573880,,,005738a8
0x7fb997a80,invalid,scan,00581110,FUN_00581110,,,00581178
0x7fb997a80,invalid,scan,005b43f0,FUN_005b43f0,,,005b4470
0x7fb997a80,invalid,scan,005eddb0,FUN_005eddb0,,,005ee29c
0x7fb997a80,invalid,scan,00614730,FUN_00614730,,,0061628c
0x7fb997a80,invalid,scan,00625c84,FUN_00625c84,,,00625df4
0x7fb997a80,invalid,scan,0062b2a0,FUN_0062b2a0,,,0062b2cc
0x7fb997a80,invalid,scan,0062e640,FUN_0062e640,,,0062e9b0
0x7fb997a80,invalid,scan,00639248,FUN_00639248,,,0063a2e0
0x7fb997a80,invalid,scan,006421c0,FUN_006421c0,,,00644d68
0x7fb997a80,invalid,scan,00647190,FUN_00647190,,,006471c4
0x7fb997a80,invalid,scan,00653f30,FUN_00653f30,,,0065418c
0x7fb997a80,invalid,scan,006543d0,FUN_006543d0,,,00654418
0x7fb997a80,invalid,scan,006644d0,FUN_006644d0,,,006645dc
0x7fb997a80,invalid,scan,006646d0,FUN_006646d0,,,00664714
0x7fb997a80,invalid,scan,006651e0,FUN_006651e0,,,00665238
0x7fb997a80,invalid,scan,006690f0,FUN_006690f0,,,006691f0
0x7fb997a80,invalid,scan,00695170,FUN_00695170,,,00695258
0x7fb997a80,invalid,scan,00695530,lua2cpp::create_agent_fighter_status_script_buddy,_ZN7lua2cpp40create_agent_fighter_status_script_buddyEN3phx6Hash40EPN3app12BattleObjectEPNS2_26BattleObjectModuleAccessorEP9lua_State,"undefined lua2cpp::create_agent_fighter_status_script_buddy(phx::Hash40,app::BattleObject *,app::BattleObjectModuleAccessor *,lua_State *)",00695610
0x7fb997a80,invalid,scan,00696020,FUN_00696020,,,00696110
0x7fb997a80,invalid,scan,0069a500,app::FighterSpecializer_Kirby::get_copy_slot_no,_ZN3app24FighterSpecializer_Kirby16get_copy_slot_noERKNS_21FighterModuleAccessorE,undefined app::FighterSpecializer_Kirby::get_copy_slot_no(app::FighterModuleAccessor const &),0069a590
0x7fb997a80,invalid,scan,006a3930,FUN_006a3930,,,006a3954
0x7fb997a80,invalid,scan,006a6eb0,FUN_006a6eb0,,,006a6ff4
0x7fb997a80,invalid,scan,006a7200,FUN_006a7200,,,006a75c0
0x7fb997a80,invalid,scan,006adab0,FUN_006adab0,,,006adbf8
0x7fb997a80,invalid,scan,006cde20,FUN_006cde20,,,006cbfa8
0x7fb997a80,invalid,scan,006e1c90,FUN_006e1c90,,,006e1c90
0x7fb997a80,invalid,scan,006e1f20,FUN_006e1f20,,,006e1f38
0x7fb997a80,invalid,scan,006e2300,FUN_006e2300,,,006e2310
0x7fb997a80,invalid,scan,006e2540,FUN_006e2540,,,006e2550
0x7fb997a80,invalid,scan,006e28f0,FUN_006e28f0,,,006e2978
0x7fb997a80,invalid,scan,006e2d20,FUN_006e2d20,,,006e2d24
0x7fb997a80,invalid,scan,006e3290,FUN_006e3290,,,006e3310
0x7fb997a80,invalid,scan,006e3290,FUN_006e3290,,,006e36bc
0x7fb997a80,invalid,scan,006e3750,FUN_006e3750,,,006e3764
0x7fb997a80,invalid,scan,006e3910,FUN_006e3910,,,006e3928
0x7fb997a80,invalid,scan,00831950,FUN_00831950,,,0083195c
0x7fb997a80,invalid,scan,00895590,FUN_00895590,,,00895620
0x7fb997a80,invalid,scan,00af8460,FUN_00af8460,,,00af8750
0x7fb997a80,invalid,scan,00c44c80,FUN_00c44c80,,,00c44ec4
0x7fb997a80,invalid,scan,00c73470,FUN_00c73470,,,00c735e4
0x7fb997a80,invalid,scan,00d2b920,FUN_00d2b920,,,00d2ba68
0x7fb997a80,invalid,scan,00d75270,FUN_00d75270,,,00d752e8
0x7fb997a80,invalid,scan,00df0260,FUN_00df0260,,,00df03d4
0x7fb997a80,invalid,scan,00e0acf0,FUN_00e0acf0,,,00e0ae80
0x7fb997a80,invalid,scan,00f03d90,FUN_00f03d90,,,00f03f60
0x7fb997a80,invalid,scan,00f086e4,FUN_00f086e4,,,00f087d4
0x7fb997a80,invalid,scan,00f09120,FUN_00f09120,,,00f091dc
0x7fb997a80,invalid,scan,00f0b9f0,FUN_00f0b9f0,,,00f0ba98
0x7fb997a80,invalid,scan,00f6f5d0,FUN_00f6f5d0,,,00f6f63c
0x7fb997a80,invalid,scan,00f93ef0,FUN_00f93ef0,,,00f93fc4
0x7fb997a80,invalid,scan,0116bae8,switchD_0116ba0c::caseD_0,,,0116bed8
0x7fb997a80,invalid,scan,01228320,app::target::direction_y,_ZN3app6target11direction_yEP9lua_State,undefined app::target::direction_y(lua_State *),01228344
0x7fb997a80,invalid,scan,01228320,app::target::direction_y,_ZN3app6target11direction_yEP9lua_State,undefined app::target::direction_y(lua_State *),01228388
0x7fb997a80,invalid,scan,01326360,FUN_01326360,,,01326930
0x7fb997a80,invalid,scan,0132cec4,FUN_0132cec4,,,0132d044
0x7fb997a80,invalid,scan,0132d2b0,FUN_0132d2b0,,,0132d34c
0x7fb997a80,invalid,scan,015a0510,FUN_015a0510,,,015a053c
0x7fb997a80,invalid,scan,015aa710,FUN_015aa710,,,015aa778
0x7fb997a80,invalid,scan,015ac780,FUN_015ac780,,,015a82fc
0x7fb997a80,invalid,scan,015b09c0,FUN_015b09c0,,,015b0aa8
0x7fb997a80,invalid,scan,015b43a0,FUN_015b43a0,,,015b45dc
0x7fb997a80,invalid,scan,015c1b30,FUN_015c1b30,,,015c1cb8
0x7fb997a80,invalid,scan,015c9440,app::kinetic_energy_control::set_brake,_ZN3app22kinetic_energy_control9set_brakeEP9lua_StateRKN3phx8Vector2fE,"undefined app::kinetic_energy_control::set_brake(lua_State *,phx::Vector2f const &)",015c9478
0x7fb997a80,invalid,scan,015f0820,FUN_015f0820,,,015f0958
0x7fb997a80,invalid,scan,015f0820,FUN_015f0820,,,015f0abc
0x7fb997a80,invalid,scan,01603600,FUN_01603600,,,01603604
0x7fb997a80,invalid,scan,01603fb0,FUN_01603fb0,,,01603fb4
0x7fb997a80,invalid,scan,01620560,FUN_01620560,,,01620574
0x7fb997a80,invalid,scan,016213a0,FUN_016213a0,,,016213c0
0x7fb997a80,invalid,scan,01647aa0,FUN_01647aa0,,,01647b1c
0x7fb997a80,invalid,scan,0164adf0,app::explosionbomb::EXPLOSIONBOMB_BOUND_SPEED_MUL_Y,_ZN3app13explosionbomb31EXPLOSIONBOMB_BOUND_SPEED_MUL_YEv,undefined app::explosionbomb::EXPLOSIONBOMB_BOUND_SPEED_MUL_Y(void),0164ae88
0x7fb997a80,invalid,scan,01652f40,app::metalblade::OTHER_METALBLADE_WAIT_LOST_COUNT_STICK,_ZN3app10metalblade38OTHER_METALBLADE_WAIT_LOST_COUNT_STICKEv,undefined app::metalblade::OTHER_METALBLADE_WAIT_LOST_COUNT_STICK(void),01652f50
0x7fb997a80,invalid,scan,01654db0,app::pacmanstrawberry::PACMAN_HIT_DATA_SIZE,_ZN3app16pacmanstrawberry20PACMAN_HIT_DATA_SIZEEv,undefined app::pacmanstrawberry::PACMAN_HIT_DATA_SIZE(void),01654dd0
0x7fb997a80,invalid,scan,01670130,app::sv_fighter_util::stage_restart_scroll,_ZN3app15sv_fighter_util20stage_restart_scrollEP9lua_State,undefined app::sv_fighter_util::stage_restart_scroll(lua_State *),01670134
0x7fb997a80,invalid,scan,0167b0c0,app::sv_kinetic_energy::is_enable,_ZN3app17sv_kinetic_energy9is_enableEP9lua_State,undefined app::sv_kinetic_energy::is_enable(lua_State *),0167b154
0x7fb997a80,invalid,scan,0167def0,app::sv_kinetic_energy::set_brake,_ZN3app17sv_kinetic_energy9set_brakeEP9lua_State,undefined app::sv_kinetic_energy::set_brake(lua_State *),0167df7c
0x7fb997a80,invalid,scan,0167dff0,FUN_0167dff0,,,0167e054
0x7fb997a80,invalid,scan,01f44260,FUN_01f44260,,,01f442c4
0x7fb997a80,invalid,scan,01f447c0,FUN_01f447c0,,,01f447d0
0x7fb997a80,invalid,scan,01ffc370,app::lua_bind::ControlModule__get_attack_air_kind_impl,_ZN3app8lua_bind39ControlModule__get_attack_air_kind_implEPNS_26BattleObjectModuleAccessorE,undefined app::lua_bind::ControlModule__get_attack_air_kind_impl(app::BattleObjectModuleAccessor *),01ffc370
0x7fb997a80,invalid,scan,01ffe800,app::lua_bind::ControlModule__item_light_throw_air_fb_kind_impl,_ZN3app8lua_bind48ControlModule__item_light_throw_air_fb_kind_implEPNS_26BattleObjectModuleAccessorE,undefined app::lua_bind::ControlModule__item_light_throw_air_fb_kind_impl(app::BattleObjectModuleAccessor *),01ffe80c
0x7fb997a80,invalid,scan,020124e0,app::lua_bind::GroundModule__set_init_circle_impl,_ZN3app8lua_bind34GroundModule__set_init_circle_implEPNS_26BattleObjectModuleAccessorERKN3phx8Vector2fEf,"undefined app::lua_bind::GroundModule__set_init_circle_impl(app::BattleObjectModuleAccessor *,phx::Vector2f const &,float)",02012518
0x7fb997a80,invalid,scan,02083a90,FUN_02083a90,,,02083ad0
0x7fb997a80,invalid,scan,020aa6b0,FUN_020aa6b0,,,020aa724
0x7fb997a80,invalid,scan,020b8970,app::lua_bind::GimmickEventTornadoEscape__load_from_l2c_table_impl,_ZN3app8lua_bind51GimmickEventTornadoEscape__load_from_l2c_table_implEPNS_25GimmickEventTornadoEscapeERKN3lib8L2CValueE,"undefined app::lua_bind::GimmickEventTornadoEscape__load_from_l2c_table_impl(app::GimmickEventTornadoEscape *,lib::L2CValue const &)",020b8970
0x7fb997a80,invalid,scan,021c21c0,FUN_021c21c0,,,021c22a8
0x7fb997a80,invalid,scan,0227fe70,app::sv_animcmd::EFFECT_FLW_POS_NO_STOP,_ZN3app10sv_animcmd22EFFECT_FLW_POS_NO_STOPEP9lua_State,undefined app::sv_animcmd::EFFECT_FLW_POS_NO_STOP(lua_State *),0227fe8c
0x7fb997a80,invalid,scan,0227ffd0,app::sv_animcmd::EFFECT_FLW_POS_UNSYNC_VIS,_ZN3app10sv_animcmd25EFFECT_FLW_POS_UNSYNC_VISEP9lua_State,undefined app::sv_animcmd::EFFECT_FLW_POS_UNSYNC_VIS(lua_State *),0228005c
0x7fb997a80,invalid,scan,02282830,app::sv_animcmd::LAST_EFFECT_SET_DISABLE_SYSTEM_SLOW,_ZN3app10sv_animcmd35LAST_EFFECT_SET_DISABLE_SYSTEM_SLOWEP9lua_State,undefined app::sv_animcmd::LAST_EFFECT_SET_DISABLE_SYSTEM_SLOW(lua_State *),02282860
0x7fb997a80,invalid,scan,02284c80,FUN_02284c80,,,02284d44
0x7fb997a80,invalid,scan,02286530,FUN_02286530,,,02286664
0x7fb997a80,invalid,scan,022ae120,app::lua_bind::AttackModule__set_serial_hit_frame_impl,_ZN3app8lua_bind39AttackModule__set_serial_hit_frame_implEPNS_26BattleObjectModuleAccessorEij,"undefined app::lua_bind::AttackModule__set_serial_hit_frame_impl(app::BattleObjectModuleAccessor *,int,unsigned int)",022ae144
0x7fb997a80,invalid,scan,022af1a0,app::lua_bind::AttackModule__reaction_add_impl,_ZN3app8lua_bind31AttackModule__reaction_add_implEPNS_26BattleObjectModuleAccessorEib,"undefined app::lua_bind::AttackModule__reaction_add_impl(app::BattleObjectModuleAccessor *,int,bool)",022af1c0
0x7fb997a80,invalid,scan,022af490,app::lua_bind::AttackModule__set_reaction_add_impl,_ZN3app8lua_bind35AttackModule__set_reaction_add_implEPNS_26BattleObjectModuleAccessorEiib,"undefined app::lua_bind::AttackModule__set_reaction_add_impl(app::BattleObjectModuleAccessor *,int,int,bool)",022af4d8
0x7fb997a80,invalid,scan,022af6c0,app::lua_bind::AttackModule__set_reaction_add_impl,_ZN3app8lua_bind35AttackModule__set_reaction_add_implEPNS_26BattleObjectModuleAccessorEiib,"undefined app::lua_bind::AttackModule__set_reaction_add_impl(app::BattleObjectModuleAccessor *,int,int,bool)",022af6e0
0x7fb997a80,invalid,scan,022b3020,FUN_022b3020,,,022b30f8
0x7fb997a80,invalid,scan,023f3900,FUN_023f3900,,,023f3994
0x7fb997a80,invalid,scan,023f3ce0,FUN_023f3ce0,,,023f3d24
0x7fb997a80,invalid,scan,02407380,FUN_02407380,,,024073dc
0x7fb997a80,invalid,scan,02408b10,FUN_02408b10,,,02408b6c
0x7fb997a80,invalid,scan,025e8180,FUN_025e8180,,,025e84f4
0x7fb997a80,invalid,scan,02633d90,FUN_02633d90,,,0263a96c
0x7fb997a80,invalid,scan,02658170,FUN_02658170,,,0265839c
0x7fb997a80,invalid,scan,027e9e0c,FUN_027e9e0c,,,027ea208
0x7fb997a80,invalid,scan,0295b270,FUN_0295b270,,,0295b434
0x7fb997a80,invalid,scan,02c569b0,FUN_02c569b0,,,02c56a3c
0x7fb997a80,invalid,scan,02d84430,FUN_02d84430,,,02d845c8
0x7fb997a80,invalid,scan,03057810,FUN_03057810,,,03057b64
0x7fb997a80,invalid,scan,033bce10,FUN_033bce10,,,033bd258
