Hash40 Hex,Label,Data Address,Adjacent Handler Address,Adjacent Handler Name,Adjacent Handler Symbol
0x130b08b852,item_kind_pacmankey,0453f178,,,
0x15d12cb293,item_kind_pacmanmelon,0453f148,,,
0x163b6f772c,item_kind_pacmanorange,0453f128,,,
0x1a5d2fc6a6,item_kind_pacmanstrawberry,0453f118,,,
0x10d4fd0453,item_kind_palkia,0453fd18,,,
0x1117c0f23e,item_kind_pasaran,0453ed48,,,
0x155dd10ad4,item_kind_peachdaikon,0453f048,,,
0x10e55a1ff1,item_kind_pellet,0453f2a8,,,
0x13c1698479,item_kind_peroppafu,0453fce8,,,
0x1493b84cc4,item_kind_pickelbomb,045403a8,,,
0x1191a496b2,item_kind_pitfall,0453ed58,,,
0x127f6577d1,item_kind_pokeball,0453e918,,,
0x124aecba74,item_kind_powblock,0453ee48,,,
0x13c76aee01,item_kind_powderbox,0453ef28,,,
0x12ef8a3851,item_kind_poweresa,0453f188,,,
0x11afa648dd,item_kind_raichua,0453fe28,,,
0x108120bb5d,item_kind_raygun,0453ea88,,,
0x145450d921,item_kind_raygunshot,0453ea98,,,
0x18b7879fbb,item_kind_revengeshooter,0453eb28,,,
0x1cb6fc964e,item_kind_revengeshootershot,0453eb38,,,
0x1a1758d1e1,item_kind_richterholywater,0453f268,,,
0xe3db97771,item_kind_riki,0453f5d8,,,
0x12babc057b,item_kind_ripstick,0453ec28,,,
0x167236d6eb,item_kind_ripstickshot,0453ec48,,,
0xf758d3f5c,item_kind_robin,0453f658,,,
0x13e03639f8,item_kind_robotgyro,0453f058,,,
0x14549f38f6,item_kind_rocketbelt,0453ef08,,,
0xf710043ee,item_kind_rodin,0453f828,,,
0xf2c06a355,item_kind_rokon,0453fe08,,,
0x10f39a1d9b,item_kind_rokona,0453fd88,,,
0xf42974c12,item_kind_sable,0453f608,,,
0x11ec7c5076,item_kind_sandbag,0453e938,,,
0xfd6c3ede8,item_kind_screw,0453eeb8,,,
0x142fc4c92e,item_kind_sensorbomb,0453ed68,,,
0x1004c199bb,item_kind_shadow,0453f3f8,,,
0x11fdc2715c,item_kind_sheriff,0453f538,,,
0x141436055a,item_kind_shiokarazu,0453f6c8,,,
0x16090caf60,item_kind_shovelknight,0453f7f8,,,
0x18883d9330,item_kind_simonholywater,0453f258,,,
0x1265bf81ab,item_kind_sirnight,0453fad8,,,
0x12af8ddb29,item_kind_skullkid,0453f558,,,
0xe1dad2a98,item_kind_slow,0453ea28,,,
0x13a7567ccd,item_kind_smartbomb,0453ed78,,,
0x133d27e4a7,item_kind_smashball,0453ef38,,,
0x18b6c1f76d,item_kind_smashballheavy,0453f008,,,
0x13c91ad5eb,item_kind_smashbomb,0453efe8,,,
0x15be6ef99b,item_kind_smokescreen,0453ed88,,,
0x132fb0f981,item_kind_snakecbox,0453f228,,,
0x16acaeedfb,item_kind_snakegrenade,0453f218,,,
0x141397d885,item_kind_soccerball,0453ee88,,,
0x12c489c5a4,item_kind_solgaleo,0453fdd8,,,
0x15ec01ba3a,item_kind_specialflag,0453efd8,,,
0x13c4c68464,item_kind_springman,0453f928,,,
0x126070b58a,item_kind_st_apple,0453f2e8,,,
0x11d2bd3d2e,item_kind_st_crab,0453f2b8,,,
0x126955b74d,item_kind_st_fruit,0453f288,,,
0x16dac2618f,item_kind_st_fruitbomb,0453f298,,,
0x16c4e9405a,item_kind_st_ice_yasai,0453f2d8,,,
0x128cccd727,item_kind_st_shell,0453f2c8,,,
0x1468cf6fd8,item_kind_st_usa_egg,0453f2f8,,,
0x191916915a,item_kind_st_yamabuki_egg,0453f308,,,
0xf44f0ecd6,item_kind_staff,0453eb68,,,
0x136dcd230e,item_kind_staffshot,0453eb78,,,
0xfc9f8e123,item_kind_stafy,0453f358,,,
0x113ac5a355,item_kind_starman,0453f508,,,
0x121c866ddf,item_kind_starring,0453ee58,,,
0x1153e98388,item_kind_starrod,0453ec58,,,
0x151d47fb5d,item_kind_starrodshot,0453ec68,,,
0x14b5b7bfa0,item_kind_steeldiver,0453eae8,,,
0x1838e157ef,item_kind_steeldivershot,0453eaf8,,,
0x112b333c44,item_kind_suicune,0453fb28,,,
0x1173f88d8d,item_kind_sukapon,0453f8b8,,,
0x131ea27f5a,item_kind_superleaf,0453eed8,,,
0x14b5a7a79d,item_kind_superscope,0453eaa8,,,
0x186257970a,item_kind_superscopeshot,0453eab8,,,
0x1311e625a9,item_kind_superstar,0453ea38,,,
0x1275dd5dda,item_kind_tabemono,0453e978,0000000c,FUN_0000000c,
0x12b6d923ff,item_kind_takamaru,0453f618,,,
0x1754769845,item_kind_teamhealfield,0453e9c8,,,
0x117b65249a,item_kind_thunder,0453ea48,,,
0x16acd46921,item_kind_thundersword,0453f0f8,,,
0xe18d228ad,item_kind_tiki,0453f9b8,,,
0x14e704e742,item_kind_togedemaru,0453fe48,,,
0x10a5af6361,item_kind_togepy,0453fab8,,,
0x15b8f858d4,item_kind_togezoshell,0453ee18,,,
0x16c65c0ee7,item_kind_toonlinkbomb,0453f068,,,
0x1325d3d36b,item_kind_tosakinto,0453fa78,,,
0x121b333bb4,item_kind_tsutarja,0453fc78,,,
0x10243b0e1d,item_kind_tvgame,0453f5e8,,,
0x14035b211a,item_kind_tvgameshot,0453f5f8,,,
0xf4acdbdc3,item_kind_unira,0453ee98,,,
0x1232b2a59c,item_kind_usagihat,0453eec8,,,
0x1196ebb0bb,item_kind_victini,0453fd38,,,
0xfc1410e26,item_kind_vince,0453f9a8,,,
0x120ed15a31,item_kind_walkmush,0453eba8,,,
0x16fd206540,item_kind_walkmushshot,0453ebc8,,,
0x1137e1729f,item_kind_waluigi,0453f348,,,
0x102eab31ed,item_kind_wanwan,0453f578,,,
0x1349b1a481,item_kind_wariobike,0453f078,,,
0x147241bc51,item_kind_wariobikea,0453f088,,,
0x14eb48edeb,item_kind_wariobikeb,0453f098,,,
0x149c4fdd7d,item_kind_wariobikec,0453f0a8,,,
0x14022b48de,item_kind_wariobiked,0453f0b8,,,
0x14752c7848,item_kind_wariobikee,0453f0c8,,,
0x1214af5c7b,item_kind_warpstar,0453ea58,,,
0x14521c07c1,item_kind_wiifitball,0453f1a8,,,
0x15e84bfddc,item_kind_wilycapsule,0453f948,,,
0xe14374248,item_kind_wood,0453f1e8,,,
0x10a4ba0545,item_kind_wright,0453f408,,,
0x11a0d21e85,item_kind_xerneas,0453fd68,,,
0x129bb73d8b,item_kind_yayakoma,0453fbb8,,,
0x1760da7594,item_kind_younglinkbomb,0453f238,,,
0x120a7c4713,item_kind_yukinooh,0453fba8,,,
0xe8374aad7,item_kind_zero,0453f708,,,
0x115be03ab7,item_kind_zoroark,0453fc28,,,
0xf7b7d4bd7,item_offense_up,04547348,,,
0x142af5b7a1,item_offense_up_plus,04547448,,,
0xc90267c1b,item_pitcher,045471f8,,,
0x102c59dd69,item_shoot_power,0453b240,,,
0xc2248f61c,item_shooter,045471f0,,,
0x4a87ae9d8,jack,045496d8,,,
0x4a87ae9d8,jack,04549700,,,
0xeef3feb91,jack_mementoes,045496c0,,,
0xeef3feb91,jack_mementoes,045496c8,,,
0xeef3feb91,jack_mementoes,0454f538,,,
0x4acb5c9fc,jeff,04540940,,,
0x4acb5c9fc,jeff,045418c8,,,
0x10ad937871,jeffpencilbullet,04540948,,,
0x10ad937871,jeffpencilbullet,045418d0,,,
0x10d939f31a,jeffpencilrocket,04540950,,,
0x10d939f31a,jeffpencilrocket,045418d8,,,
0x4f2dd5f69,jiro,04540a80,,,
0x4f2dd5f69,jiro,04541a08,,,
0x365bc755b,joe,04540930,,,
0x365bc755b,joe,045418b8,,,
0x365bc755b,joe,04551378,,,
0x79099dec0,joeshot,04540938,,,
0x79099dec0,joeshot,045418c0,,,
0x61d258f68,joint1,04550d00,,,
0x6842cded2,joint2,04550d08,,,
0x6f32bee44,joint3,04550d10,,,
0x66d4f7be7,joint4,04550d18,,,
0x61a484b71,joint5,04550d20,,,
0x683411acb,joint6,04550d28,,,
0x6f4462a5d,joint7,04550d30,,,
0x664f937cc,joint8,04550d38,,,
0x4a7b30616,jump,04548028,,,
0x179814dd89,jump_aerial_speed_x_mul,0453d460,,,
0x13bc1142f6,jump_aerial_speed_y,0453d4d8,,,
0x92142c773,jump_plus,04546ee8,,,
0xcc9d2f2da,jump_speed_x,0453d3e8,,,
0x107e0218b9,jump_speed_x_max,0453d438,,,
0x104a761b91,jump_speed_x_mul,0453d410,,,
0xcbed5c24c,jump_speed_y,0453d488,,,
0x78675d6c5,jump_up,04546ee0,,,
0x127dc2fe17,just_shield_bomber,045471e0,,,
0x109659260b,just_shield_heal,04547528,,,
0x130457c70b,just_shield_reflect,04547378,,,
0x54c695e3a,k_jaw,051b3880,,,
0x7775e61a8,kabigon,04540cb0,,,
0x7775e61a8,kabigon,04541c38,,,
0xa13fbc463,kapukokeko,04540e98,,,
0xa13fbc463,kapukokeko,04541e20,,,
0xe67c49762,kapukokekoshot,04540ea0,,,
0xe67c49762,kapukokekoshot,04541e28,,,
0xfe9f6f275,kart_circuitfor,04548fb8,,,
0xfe9f6f275,kart_circuitfor,04548fc0,,,
0xfe9f6f275,kart_circuitfor,0454da80,,,
0xd77e6a9ab,kart_circuitx,04548a18,,,
0xd77e6a9ab,kart_circuitx,04548a20,,,
0xd77e6a9ab,kart_circuitx,0454bc20,,,
0x5ccbea154,kasey,04540e90,,,
0x5ccbea154,kasey,04541e18,,,
0x8f5ef82a4,kawasaki,04540b30,,,
0x8f5ef82a4,kawasaki,04541ab8,,,
0xbf9cc8366,kawasakipot,04540b38,,,
0xbf9cc8366,kawasakipot,04541ac0,,,
0xc9f8e20b7,kawasakishot,04540b40,,,
0xc9f8e20b7,kawasakishot,04541ac8,,,
0x9231968d0,kawashima,04540a38,,,
0x9231968d0,kawashima,045419c0,,,
0xdf2f073d0,kawashimashot,04540a40,,,
0xdf2f073d0,kawashimashot,045419c8,,,
0xf8e4ef528,keep_smash_hold,04547550,,,
0x6798a6e6b,keldeo,04540e08,,,
0x6798a6e6b,keldeo,04541d90,,,
0xf4d6bcc4c,kick_offense_up,04547068,,,
0x5da158c02,kiila,04464768,,,
0x5da158c02,kiila,04541030,,,
0x5da158c02,kiila,04541fb8,,,
0x9781872fe,kiilacore,04541078,,,
0x9781872fe,kiilacore,04542000,,,
0xe2ec27466,kiilacrossbomb,04541038,,,
0xe2ec27466,kiilacrossbomb,04541fc0,,,
0xec2516d26,kiilacrushwing,04541040,,,
0xec2516d26,kiilacrushwing,04541fc8,,,
0x10e4fd9a70,kiiladarzmanager,045410e0,,,
0x10e4fd9a70,kiiladarzmanager,04542068,,,
0x112558100b,kiilaexplodeshot1,04541058,,,
0x112558100b,kiilaexplodeshot1,04541fe0,,,
0x11bc5141b1,kiilaexplodeshot2,04541060,,,
0x11bc5141b1,kiilaexplodeshot2,04541fe8,,,
0xa5539b221,kiilalaser,04541048,,,
0xa5539b221,kiilalaser,04541fd0,,,
0xe663411b2,kiilashockwave,04541068,,,
0xe663411b2,kiilashockwave,04541ff0,,,
0xe0eda6178,kiilasmartbomb,04541050,,,
0xe0eda6178,kiilasmartbomb,04541fd8,,,
0x11ed3399f0,kiilastraightshot,04541070,,,
0x11ed3399f0,kiilastraightshot,04541ff8,,,
0xcc3c33333,kiilatorrent,04541080,,,
0xcc3c33333,kiilatorrent,04542008,,,
0x6d16fbe0b,killer,0453bc68,,,
0x6d16fbe0b,killer,04540718,,,
0x6d16fbe0b,killer,045416a0,,,
0x9d966977e,killereye,04540650,,,
0x9d966977e,killereye,045415d8,,,
0xd14135730,killereyeshot,04540658,,,
0xd14135730,killereyeshot,045415e0,,,
0xf92072863,killertransform,04540720,,,
0xf92072863,killertransform,045416a8,,,
0x9987c69e5,killsword,045405b0,,,
0x9987c69e5,killsword,04541538,,,
0x33cff30d8,kim,04551490,,,
0x4a2cded63,king,045515d0,,,
0xa7a44dd61,kirby_cave,04549008,,,
0xa7a44dd61,kirby_cave,04549010,,,
0xa7a44dd61,kirby_cave,0454dc30,,,
0xe59acc7d1,kirby_fountain,04548630,,,
0xe59acc7d1,kirby_fountain,04548638,,,
0xe59acc7d1,kirby_fountain,0454a708,,,
0xd90e3659a,kirby_gameboy,04548ef0,,,
0xd90e3659a,kirby_gameboy,04548ef8,,,
0xd90e3659a,kirby_gameboy,0454d648,,,
0xc0952adae,kirby_greens,04548658,,,
0xc0952adae,kirby_greens,04548660,,,
0xc0952adae,kirby_greens,0454a7e0,,,
0xd5f39123a,kirby_halberd,04548950,,,
0xd5f39123a,kirby_halberd,04548958,,,
0xd5f39123a,kirby_halberd,0454b7e8,,,
0xe45fb6e57,kirby_pupupu64,04548478,,,
0xe45fb6e57,kirby_pupupu64,04548480,,,
0xe45fb6e57,kirby_pupupu64,04549dc0,,,
0x9363b938c,kireihana,04540cc0,,,
0x9363b938c,kireihana,04541c48,,,
0xaa22cbe76,kiteruguma,04540e38,,,
0xaa22cbe76,kiteruguma,04541dc0,,,
0x5e1ab8a2b,kneel,0453c408,,,
0x51ba4b748,kneer,0453c410,,,
0x8ca3b38f1,knuckles,04540b98,,,
0x8ca3b38f1,knuckles,04541b20,,,
0x839deb3fa,kofuurai,04540d40,,,
0x839deb3fa,kofuurai,04541cc8,,,
0x650179fbe,koopag,04541fb0,,,
0x8da0222b9,kozukata,04540ba0,,,
0x8da0222b9,kozukata,04541b28,,,
0xd6cec648a,kozukataghost,04540bb0,,,
0xd6cec648a,kozukataghost,04541b38,,,
0xde615a88f,kozukatasight,04540ba8,,,
0xde615a88f,kozukatasight,04541b30,,,
0xa89807761,kroolcrown,04540860,,,
0xa89807761,kroolcrown,045417e8,,,
0x7b465517e,krystal,04540ac8,,,
0x7b465517e,krystal,04541a50,,,
0xb991ff3e4,krystalshot,04540ad0,,,
0xb991ff3e4,krystalshot,04541a58,,,
0x8fdc009bf,kusudama,045403e0,,,
0x8fdc009bf,kusudama,04541368,,,
0x3983343a5,kyo,045514b8,,,
0x6293f68d7,kyogre,04540d10,,,
0x6293f68d7,kyogre,04541c98,,,
0xa4c2c2153,kyogreshot,04540d18,,,
0xa4c2c2153,kyogreshot,04541ca0,,,
0x6072eb213,kyurem,04540e00,,,
0x6072eb213,kyurem,04541d88,,,
0x7ef3ace15,landing,04548038,,,
0x12f3b428a4,landing_frame_down,04547148,,,
0x1588cecb42,landing_frame_down_dx,045474f0,,,
0x437ab3021,larm,0453dc78,,,
0x81c9e8a88,larm_arm,0453dca0,,,
0x81c9e8a88,larm_arm,0453dca8,,,
0x96b159c74,larm_none,0453dcb8,,,
0xf18972901,larm_rockbuster,0453dcb0,,,
0xa697fff6f,last_spurt,04547238,,,
0xc5a22d7c6,latiaslatios,04540d08,,,
0xc5a22d7c6,latiaslatios,04541c90,,,
0x45a71b90e,lava,0455c660,,,
0x6de7e8782,leaf01,04560428,,,
0xa152a9ca7,leaf01_off,04560430,,,
0x64777d638,leaf02,04560440,,,
0xa528ae677,leaf02_off,04560448,,,
0x63070e6ae,leaf03,04560458,,,
0xa6feacfc7,leaf03_off,04560460,,,
0x6ae14730d,leaf04,04560470,,,
0xaddca13d7,leaf04_off,04560478,,,
0xe1d297d0b,level_beginner,0455ca20,,,
0xa98201f44,level_high,0455ca30,,,
0xce7367b6e,level_middle,0455ca28,,,
0xac69218a1,life_steal,04546ef0,,,
0x920953f2f,light.bin,050f2120,,,
0x11fc012ab6,light_bahamut.bin,050f2150,,,
0xf0238b963,light_ifrit.bin,050f2168,,,
0xa16e1de90,light_jump,04547268,,,
0x139eb8e339,light_leviathan.bin,050f2180,,,
0x11ecc557da,light_materia.bin,050f2138,,,
0xe7021f867,light_odin.bin,050f21b0,,,
0xf66fa3892,light_ramuh.bin,050f2198,,,
0xce21c8138,light_weight,04547150,,,
0xf249bc0a8,limit_speed_y_1,0455fd00,,,
0xfbd929112,limit_speed_y_2,0455fd28,,,
0xfca95a184,limit_speed_y_3,0455fd50,,,
0xf54f13427,limit_speed_y_4,0455fd78,,,
0xf23f604b1,limit_speed_y_5,0455fda0,,,
0x3a0b977e7,lin,04540970,,,
0x3a0b977e7,lin,045418f8,,,
0x934550c8c,linkarrow,04540898,,,
0x934550c8c,linkarrow,04541820,,,
0x8811fedd6,linkbomb,04540778,,,
0x8811fedd6,linkbomb,04541700,,,
0x7414baba4,lioleus,04540b48,,,
0x7414baba4,lioleus,04541ad0,,,
0xb3b8cbd21,lioleusboss,04540ff8,,,
0xb3b8cbd21,lioleusboss,04541f80,,,
0x1131772e73,lioleusbossbarrel,04541010,,,
0x1131772e73,lioleusbossbarrel,04541f98,,,
0x127ee87f7f,lioleusbossbombhei,04541018,,,
0x127ee87f7f,lioleusbossbombhei,04541fa0,,,
0xf583213c0,lioleusbossshot,04541000,,,
0xf583213c0,lioleusbossshot,04541f88,,,
0x1081e94eae,lioleusbossshot2,04541008,,,
0x1081e94eae,lioleusbossshot2,04541f90,,,
0x145b897735,lioleusbosssmartbomb,04541020,,,
0x145b897735,lioleusbosssmartbomb,04541fa8,,,
0xbae7553a0,lioleusshot,04540b50,,,
0xbae7553a0,lioleusshot,04541ad8,,,
0xf8a1e5671,load_challenger,0455ca60,,,
0xf01622713,load_edit_stage,0455ca80,,,
0x87218c1cc,load_etc,0455ca78,,,
0xb70412e64,load_kumite,0455ca58,,,
0xa3c2e3cb0,load_melee,0455ca40,,,
0xbb3741d47,load_replay,0455ca70,,,
0xd5093bde5,load_standard,0455ca50,,,
0xd9576e0ed,load_training,0455ca68,,,
0xc7be650fe,lobby_middle,045518a0,,,
0x38f3f68c5,log,04540838,,,
0x38f3f68c5,log,045417c0,,,
0x15e226953c,low_damage_defense_up,04547548,,,
0x15234b520e,low_damage_offense_up,04547540,,,
0x50513617a,lugia,04540cf8,,,
0x50513617a,lugia,04541c80,,,
0x9f715dc49,lugiashot,04540d00,,,
0x9f715dc49,lugiashot,04541c88,,,
0xc7a849d0c,luigimansion,04548ae0,,,
0xc7a849d0c,luigimansion,04548ae8,,,
0xc7a849d0c,luigimansion,0454c058,,,
0x69ed7557f,lunala,04540e50,,,
0x69ed7557f,lunala,04541dd8,,,
0xa2be239b1,lunalashot,04540e58,,,
0xa2be239b1,lunalashot,04541de0,,,
0x7ad63dbdd,maaiika,04540d48,,,
0x7ad63dbdd,maaiika,04541cd0,,,
0xa040205bc,mach_stamp,04547248,,,
0x99af16122,machstamp,045406e8,,,
0x99af16122,machstamp,04541670,,,
0x10d6cf736e,magic_offense_up,04547078,,,
0xc6ebec0bb,magic_resist,045470b8,,,
0x8cee0ca63,magic_up,045479c8,,,
0x9bd6a645b,magicball,04540698,,,
0x9bd6a645b,magicball,04541620,,,
0x84ab1f57c,magicpot,045404e0,,,
0x84ab1f57c,magicpot,04541468,,,
0xcd83acd96,magicpotwind,045404e8,,,
0xcd83acd96,magicpotwind,04541470,,,
0xa9ed92281,mantlebase,051e7df0,,,
0x6df0f25ff,marble,0455c5f8,,,
0x51a5dc49e,mario,04547808,,,
0xce5400528,mario_3dland,04548bf8,,,
0xce5400528,mario_3dland,04548c00,,,
0xce5400528,mario_3dland,0454c640,,,
0xe32131e3b,mario_castle64,045483d8,,,
0xe32131e3b,mario_castle64,045483e0,,,
0xe32131e3b,mario_castle64,04549a60,,,
0xec5f42c56,mario_castledx,045484f0,,,
0xec5f42c56,mario_castledx,045484f8,,,
0xec5f42c56,mario_castledx,0454a048,,,
0xc4fdac655,mario_dolpic,045487e8,,,
0xc4fdac655,mario_dolpic,045487f0,,,
0xc4fdac655,mario_dolpic,0454b050,,,
0xcc52119b7,mario_galaxy,04548f90,,,
0xcc52119b7,mario_galaxy,04548f98,,,
0xcc52119b7,mario_galaxy,0454d9a8,,,
0xb5f0e5bd9,mario_maker,04549288,,,
0xb5f0e5bd9,mario_maker,04549290,,,
0xb5f0e5bd9,mario_maker,0454e9b0,,,
0xef054b4c2,mario_newbros2,04548c20,,,
0xef054b4c2,mario_newbros2,04548c28,,,
0xef054b4c2,mario_newbros2,0454c718,,,
0xd750bcbad,mario_odyssey,04549378,,,
0xd750bcbad,mario_odyssey,04549380,,,
0xd750bcbad,mario_odyssey,0454eec0,,,
0xbd70d447b,mario_paper,04548c48,,,
0xbd70d447b,mario_paper,04548c50,,,
0xbd70d447b,mario_paper,0454c7f0,,,
0xcaff25260,mario_past64,045484c8,,,
0xcaff25260,mario_past64,045484d0,,,
0xcaff25260,mario_past64,04549f70,,,
0xd684ec712,mario_pastusa,045487c0,,,
0xd684ec712,mario_pastusa,045487c8,,,
0xd684ec712,mario_pastusa,0454af78,,,
0xb6647302c,mario_pastx,04548a90,,,
0xb6647302c,mario_pastx,04548a98,,,
0xb6647302c,mario_pastx,0454bea8,,,
0xde1efb31a,mario_rainbow,04548518,,,
0xde1efb31a,mario_rainbow,04548520,,,
0xde1efb31a,mario_rainbow,0454a120,,,
0xc25e2d14e,mario_uworld,04548f68,,,
0xc25e2d14e,mario_uworld,04548f70,,,
0xc25e2d14e,mario_uworld,0454d8d0,,,
0x9f539792c,mariobros,04548b80,,,
0x9f539792c,mariobros,04548b88,,,
0x9f539792c,mariobros,0454c3b8,,,
0x9e82730f4,marshadow,04540ea8,,,
0x9e82730f4,marshadow,04541e30,,,
0x83c39e2a8,marumine,04540c90,,,
0x83c39e2a8,marumine,04541c18,,,
0x4e2cab3af,marx,04540fb8,,,
0x4e2cab3af,marx,04541f40,,,
0x4e2cab3af,marx,04547ba0,,,
0xcff936cb1,marxchaseeye,04540fe8,,,
0xcff936cb1,marxchaseeye,04541f70,,,
0xa130f100e,marxcutter,04540fc0,,,
0xa130f100e,marxcutter,04541f48,,,
0xc73192006,marxeyelaser,04540ff0,,,
0xc73192006,marxeyelaser,04541f78,,,
0xc0edb370c,marxicebomb1,04540fd8,,,
0xc0edb370c,marxicebomb1,04541f60,,,
0xc97d266b6,marxicebomb2,04540fe0,,,
0xc97d266b6,marxicebomb2,04541f68,,,
0xd28ea3f60,marxplantbody,04540fd0,,,
0xd28ea3f60,marxplantbody,04541f58,,,
0xdb7c5d7d4,marxplantseed,04540fc8,,,
0xdb7c5d7d4,marxplantseed,04541f50,,,
0x495cd8339,mary,04551468,,,
0x62d09a3d6,master,045497a0,,,
0xa382eaa1b,masterball,045403f0,,,
0xa382eaa1b,masterball,04541378,,,
0xa6b7ea0cf,masterhand,04540eb8,,,
0xa6b7ea0cf,masterhand,04541e40,,,
0x10e5e8f0ec,masterhandbullet,04540ec0,,,
0x10e5e8f0ec,masterhandbullet,04541e48,,,
0x111afc01d3,masterhandchakram,04540ed8,,,
0x111afc01d3,masterhandchakram,04541e60,,,
0x149512342f,masterhandenergyshot,04540ee8,,,
0x149512342f,masterhandenergyshot,04541e70,,,
0x126040ea07,masterhandironball,04540ec8,,,
0x126040ea07,masterhandironball,04541e50,,,
0x1089ab1d91,masterhandkenzan,04540ee0,,,
0x1089ab1d91,masterhandkenzan,04541e68,,,
0x136c48bef0,masterhandpaintball,04540ed0,,,
0x136c48bef0,masterhandpaintball,04541e58,,,
0x137c9055cd,masterhandsatellite,04540ef0,,,
0x137c9055cd,masterhandsatellite,04541e78,,,
0x176da5e536,masterhandsatelliteshot,04540ef8,,,
0x176da5e536,masterhandsatelliteshot,04541e80,,,
0xb3d8a135c,maximtomato,04540408,,,
0xb3d8a135c,maximtomato,04541390,,,
0xa2f545f54,mechakoopa,04540848,,,
0xa2f545f54,mechakoopa,045417d0,,,
0x607c094f6,meleph,0455b4b8,,,
0x8bdf00c7d,meloetta,04540d78,,,
0x8bdf00c7d,meloetta,04541d00,,,
0xc9a242712,meloettashot,04540d80,,,
0xc9a242712,meloettashot,04541d08,,,
0x96c10b1a1,metagross,04540cd0,,,
0x96c10b1a1,metagross,04541c58,,,
0x5c062f4c9,metal,04547908,,,
0x9ebb74aa6,metal_big,04547308,,,
0xc6a6512f4,metal_killer,04547570,,,
0xa4cd4c2b2,metalblade,04540828,,,
0xa4cd4c2b2,metalblade,045417b0,,,
0xaeeb35478,metalblock,04540458,,,
0xaeeb35478,metalblock,045413e0,,,
0x7a89cd99f,metamon,04540e18,,,
0x7a89cd99f,metamon,04541da0,,,
0xd7c9f3fcc,meteor_angle1,0453cd50,,,
0xde5966e76,meteor_angle2,0453cd58,,,
0xd92915ee0,meteor_angle3,0453cd60,,,
0x13aa55373f,meteor_angle_range1,0453cd30,,,
0x13335c6685,meteor_angle_range2,0453cd38,,,
0x13445b5613,meteor_angle_range3,0453cd40,,,
0x92cc9abda,meteor_up,04547500,,,
0x75f3bbb18,metroid,04540918,,,
0x75f3bbb18,metroid,045418a0,,,
0xd1c634eac,metroid_kraid,04548748,,,
0xd1c634eac,metroid_kraid,04548750,,,
0xd1c634eac,metroid_kraid,0454acf0,,,
0xf4ca3501d,metroid_norfair,045489f0,,,
0xf4ca3501d,metroid_norfair,045489f8,,,
0xf4ca3501d,metroid_norfair,0454bb48,,,
0xf8ad13daa,metroid_orpheon,04548a40,,,
0xf8ad13daa,metroid_orpheon,04548a48,,,
0xf8ad13daa,metroid_orpheon,0454bcf8,,,
0xf46251387,metroid_zebesdx,045486d0,,,
0xf46251387,metroid_zebesdx,045486d8,,,
0xf46251387,metroid_zebesdx,0454aa68,,,
0x369a5fa1c,mew,04540ce0,,,
0x369a5fa1c,mew,04541c68,,,
0xe83b5e8af,mg_shadowmoses,04548978,,,
0xe83b5e8af,mg_shadowmoses,04548980,,,
0xe83b5e8af,mg_shadowmoses,0454b8c0,,,
0x56fbb8873,midna,04540988,,,
0x56fbb8873,midna,04541910,,,
0x8158030b8,mijumaru,04540da8,,,
0x8158030b8,mijumaru,04541d30,,,
0x8669d7942,mimikkyu,04540e40,,,
0x8669d7942,mimikkyu,04541dc8,,,
0x112ab24d60,mini_jump_speed_y,0453d4b0,,,
0xfb56f72e5,mode_challenger,0455cab0,,,
0xf3e130387,mode_edit_stage,0455cad0,,,
0x8d31f7951,mode_etc,0455cac8,,,
0xb37f2b475,mode_kumite,0455caa8,,,
0xa3d7b525e,mode_melee,0455ca90,,,
0xd1390a31c,mode_standard,0455caa0,,,
0x5d79572d9,model,045481e8,,,
0x8a1faa7c8,monsters,04540a28,,,
0x8a1faa7c8,monsters,045419b0,,,
0xd2425ad21,monsterschild,04540a30,,,
0xd2425ad21,monsterschild,045419b8,,,
0x4e3ec47e8,moon,04540ad8,,,
0x4e3ec47e8,moon,04541a60,,,
0xf282f9c0f,mother_fourside,04548770,,,
0xf282f9c0f,mother_fourside,04548778,,,
0xf282f9c0f,mother_fourside,0454adc8,,,
0xfb2013058,mother_magicant,04548ec8,,,
0xfb2013058,mother_magicant,04548ed0,,,
0xfb2013058,mother_magicant,0454d570,,,
0xe4c469b8e,mother_newpork,045489a0,,,
0xe4c469b8e,mother_newpork,045489a8,,,
0xe4c469b8e,mother_newpork,0454b998,,,
0xc9a857a66,mother_onett,045486f8,,,
0xc9a857a66,mother_onett,04548700,,,
0xc9a857a66,mother_onett,0454ab40,,,
0xb94eaa2ed,motherbrain,04540990,,,
0xb94eaa2ed,motherbrain,04541918,,,
0xf061dd46b,motherbrainshot,04540998,,,
0xf061dd46b,motherbrainshot,04541920,,,
0x10c0b31b09,motherbrainshot2,045409a0,,,
0x10c0b31b09,motherbrainshot2,04541928,,,
0x6f5fea1e8,motion,045481f0,,,
0xd58b4f0b5,murabitofruit,04540858,,,
0xd58b4f0b5,murabitofruit,045417e0,,,
0x54a2d86a8,mushd,04540460,,,
0x54a2d86a8,mushd,045413e8,,,
0x8e7b358eb,mushroom,04540468,,,
0x8e7b358eb,mushroom,045413f0,,,
0xbe6909a03,namakobushi,04540e78,,,
0xbe6909a03,namakobushi,04541e00,,,
0x6cc1bdb7e,nassya,04540e30,,,
0x6cc1bdb7e,nassya,04541db8,,,
0xe6ddbaedd,neutral_change,045473e0,,,
